,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
   Dossier Number  ,      Designation        , Country , ISO ,   Status   ,   Type    , Last relevant date ,   Product Categrory   ,      Latin Transcription     , Submission date , Publication date , Registration date , 1st Amendment date , 2nd Amendment date , 3rd Amendment date 
ES/PDO/0017/0081,Cabrales,Spain,ES,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,,,
ES/PDO/0017/0084,Picón Bejes-Tresviso,Spain,ES,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,,,
ES/PDO/0017/0086,Queso de La Serena,Spain,ES,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,29/07/2017,,
ES/PDO/0017/0088,Queso Tetilla / Queixo Tetilla,Spain,ES,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,14/06/2016,,
ES/PDO/0017/0089,Queso Zamorano,Spain,ES,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,22/04/2015,,
ES/PDO/0017/0090,Quesucos de Liébana,Spain,ES,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,,,
ES/PDO/0117/0070,Les Garrigues,Spain,ES,Registered,PDO,21/06/1996,"Class 1.5. Oils and fats (butter, margarine, oil, etc.)",,,,21/06/1996,30/10/2004,,
ES/PDO/0117/0072,Siurana ,Spain,ES,Registered,PDO,21/06/1996,"Class 1.5. Oils and fats (butter, margarine, oil, etc.)",,,11/07/2003,21/06/1996,24/12/2005,,
ES/PDO/0117/0078,Jamón de Teruel/Paleta de Teruel,Spain,ES,Registered,PDO,21/06/1996,"Class 1.2. Meat products (cooked, salted, smoked, etc.)",,01/03/2005,12/09/2008,21/06/1996,21/04/2009,11/02/2014,
ES/PDO/0117/0082,Idiazabal,Spain,ES,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,30/10/1999,04/07/2015,
ES/PDO/0117/0083,Mahón-Menorca,Spain,ES,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,11/05/2001,,
ES/PDO/0117/0087,Queso Manchego,Spain,ES,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,06/11/2006,08/10/2008,21/06/1996,27/06/2009,16/02/2012,
ES/PDO/0217/0069,Baena,Spain,ES,Registered,PDO,21/06/1996,"Class 1.5. Oils and fats (butter, margarine, oil, etc.)",,,,21/06/1996,03/04/2002,17/05/2007,
ES/PGI/0017/0093,Carne de Ávila,Spain,ES,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,04/02/2012,,
ES/PGI/0017/0094,Carne de Morucha de Salamanca,Spain,ES,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
ES/PGI/0017/0095,Pollo y Capón del Prat,Spain,ES,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
ES/PGI/0017/0097,Sobrasada de Mallorca,Spain,ES,Registered,PGI,21/06/1996,"Class 1.2. Meat products (cooked, salted, smoked, etc.)",,,,21/06/1996,,,
ES/PGI/0017/0099,Cerezas de la Montaña de Alicante ,Spain,ES,Registered,PGI,21/06/1996,"Class 1.6. Fruit, vegetables and cereals fresh or processed",,,,21/06/1996,08/02/2011,,
ES/PGI/0017/0100,Faba Asturiana,Spain,ES,Registered,PGI,21/06/1996,"Class 1.6. Fruit, vegetables and cereals fresh or processed",,,,21/06/1996,,,
ES/PGI/0017/0101,Judías de El Barco de Ávila ,Spain,ES,Registered,PGI,21/06/1996,"Class 1.6. Fruit, vegetables and cereals fresh or processed",,,,21/06/1996,,,
ES/PGI/0017/1564,Turrón de Alicante ,Spain,ES,Registered,PGI,21/06/1996,"Class 2.4. Bread, pastry, cakes, confectionery, biscuits and other baker’s wares",,,,21/06/1996,,,
ES/PGI/0117/0102,Lenteja de La Armuña ,Spain,ES,Registered,PGI,21/06/1996,"Class 1.6. Fruit, vegetables and cereals fresh or processed",,,24/07/2007,21/06/1996,01/05/2008,,
ES/PGI/0117/0103,Cecina de León,Spain,ES,Registered,PGI,21/06/1996,"Class 1.2. Meat products (cooked, salted, smoked, etc.)",,,20/03/2012,21/06/1996,,,
FR/PDO/0017/0105,Abondance ,France,FR,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,07/07/2015,,
FR/PDO/0017/0107,Bleu d'Auvergne,France,FR,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,24/10/2017,,
FR/PDO/0017/0108,Bleu des Causses,France,FR,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,07/02/2009,,
FR/PDO/0017/0110,Brie de Meaux,France,FR,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,,,
FR/PDO/0017/0111,Brie de Melun,France,FR,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,,,
FR/PDO/0017/0112,Camembert de Normandie,France,FR,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,18/05/2013,21/06/1996,28/11/2013,,
FR/PDO/0017/0113,Cantal ; fourme de Cantal ; cantalet ,France,FR,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,,,
FR/PDO/0017/0115,Chabichou du Poitou,France,FR,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,26/02/2009,,
FR/PDO/0017/0117,Crottin de Chavignol / Chavignol,France,FR,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,29/08/2014,,
FR/PDO/0017/0121,Langres ,France,FR,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,25/08/2011,21/06/1996,23/08/2012,,
FR/PDO/0017/0122,Livarot ,France,FR,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,09/09/2014,,
FR/PDO/0017/0123,Maroilles / Marolles ,France,FR,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,20/12/2008,22/10/2016,
FR/PDO/0017/0126,Neufchâtel ,France,FR,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,25/03/2014,,
FR/PDO/0017/0129,Pont-l'Évêque ,France,FR,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,22/05/2015,,
FR/PDO/0017/0132,Saint-Nectaire ,France,FR,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,26/06/2015,,
FR/PDO/0017/0135,Selles-sur-Cher ,France,FR,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,,,
FR/PDO/0017/0137,Beurre Charentes-Poitou ; Beurre des Charentes ; Beurre des Deux-Sèvres,France,FR,Registered,PDO,21/06/1996,"Class 1.5. Oils and fats (butter, margarine, oil, etc.)",,,,21/06/1996,,,
FR/PDO/0017/0138,Beurre d'Isigny,France,FR,Registered,PDO,21/06/1996,"Class 1.5. Oils and fats (butter, margarine, oil, etc.)",,,,21/06/1996,,,
FR/PDO/0017/0139,Crème d'Isigny,France,FR,Registered,PDO,21/06/1996,"Class 1.4. Other products of animal origin (eggs, honey, various dairy products except butter, etc.)",,,,21/06/1996,,,
FR/PDO/0017/0140,Chasselas de Moissac ,France,FR,Registered,PDO,21/06/1996,"Class 1.6. Fruit, vegetables and cereals fresh or processed",,,16/02/2008,21/06/1996,21/10/2008,15/09/2017,
FR/PDO/0117/0109,Bleu de Gex Haut-Jura ; Bleu de Septmoncel,France,FR,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,25/09/2008,,
FR/PDO/0117/0114,Chaource,France,FR,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,23/12/2008,,
FR/PDO/0117/0116,Comté ,France,FR,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,15/05/2003,,
FR/PDO/0117/0124,Mont d'Or ; Vacherin du Haut-Doubs,France,FR,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,15/05/2003,,
FR/PDO/0117/0130,Reblochon / Reblochon de Savoie,France,FR,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,15/03/2003,16/04/2015,
FR/PDO/0117/0136,Brocciu Corse / Brocciu ,France,FR,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,15/05/2003,10/02/2015,
FR/PDO/0117/0141,Huile essentielle de lavande de Haute-Provence / Essence de lavande de Haute-Provence,France,FR,Registered,PDO,21/06/1996,Class 3.2. Essential oils,,,,21/06/1996,15/05/2003,14/11/2013,19/11/2016
FR/PDO/0117/0142,Huile d'olive de Nyons ,France,FR,Registered,PDO,21/06/1996,"Class 1.5. Oils and fats (butter, margarine, oil, etc.)",,,,21/06/1996,06/12/2007,11/08/2015,
FR/PDO/0117/0143,Noix de Grenoble ,France,FR,Registered,PDO,21/06/1996,"Class 1.6. Fruit, vegetables and cereals fresh or processed",,,,21/06/1996,05/07/2003,,
FR/PDO/0117/0298,Picodon ,France,FR,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,28/03/2009,21/06/1996,27/11/2009,30/05/2017,
FR/PDO/0217/0118,Époisses,France,FR,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,23/10/2001,21/06/1996,15/05/2003,26/09/2008,
FR/PDO/0217/0120,Laguiole,France,FR,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,15/05/2003,06/08/2008,03/10/2015
FR/PDO/0217/0374,Olives noires de Nyons ,France,FR,Registered,PDO,21/06/1996,"Class 1.6. Fruit, vegetables and cereals fresh or processed",,,24/04/2007,21/06/1996,13/07/2000,15/12/2007,
FR/PDO/0317/0127,Ossau-Iraty,France,FR,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,14/01/1999,15/05/2003,10/02/2015
FR/PGI/0017/0146,Volailles de l'Ain,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0147,Volailles du Gers,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0148,Volailles du Maine,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0150,Volailles de l'Orléanais,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0151,Volailles de Bourgogne,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0152,Volailles du plateau de Langres,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0153,Volailles du Charolais,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0154,Volailles de Normandie,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0155,Volailles de Bretagne,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0156,Volailles de Houdan,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0157,Volailles de Challans,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0158,Volailles d'Alsace,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0159,Volailles du Forez,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0160,Volailles du Béarn,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0161,Volailles de Cholet,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0162,Volailles de Licques,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0163,Volailles des Landes,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0164,Volailles d'Auvergne,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0165,Volailles du Velay,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0166,Volailles du Val de Sèvres,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0167,Volailles d'Ancenis,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0168,Volailles de Janzé,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0169,Volailles de Vendée ,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0170,Volailles du Gatinais,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0171,Volailles du Berry,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0172,Volailles de la Champagne,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0173,Volailles du Languedoc,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0174,Volailles du Lauragais,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0175,Volailles de Gascogne,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0176,Tomme des Pyrénées,France,FR,Registered,PGI,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,,,
FR/PGI/0017/0177,Tomme de Savoie,France,FR,Registered,PGI,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,07/07/2017,,
FR/PGI/0017/0178,Crème fraîche fluide d'Alsace,France,FR,Registered,PGI,21/06/1996,"Class 1.4. Other products of animal origin (eggs, honey, various dairy products except butter, etc.)",,,,21/06/1996,,,
FR/PGI/0017/0179,Emmental de Savoie,France,FR,Registered,PGI,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,27/06/2017,,
FR/PGI/0017/0180,Emmental français est-central,France,FR,Registered,PGI,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,19/10/2013,,
FR/PGI/0017/0181,Bœuf charolais du Bourbonnais,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0182,Agneau du Bourbonnais,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0183,Bœuf du Maine,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0185,Agneau du Quercy,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0186,Agneau de l'Aveyron,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0189,Veau du Limousin,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0190,Bœuf de Chalosse,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
FR/PGI/0017/0193,Ail rose de Lautrec,France,FR,Registered,PGI,21/06/1996,"Class 1.6. Fruit, vegetables and cereals fresh or processed",,,,21/06/1996,,,
FR/PGI/0017/0194,Mirabelles de Lorraine,France,FR,Registered,PGI,21/06/1996,"Class 1.6. Fruit, vegetables and cereals fresh or processed",,10/12/2007,,21/06/1996,24/04/2010,,
FR/PGI/0017/0195,Bergamote(s) de Nancy ,France,FR,Registered,PGI,21/06/1996,"Class 2.4. Bread, pastry, cakes, confectionery, biscuits and other baker’s wares",,,,21/06/1996,,,
FR/PGI/0017/0196,Pommes et Poires de Savoie/Pommes de Savoie/Poires de Savoie,France,FR,Registered,PGI,21/06/1996,"Class 1.6. Fruit, vegetables and cereals fresh or processed",,,,21/06/1996,09/12/2016,,
FR/PGI/0017/0197,Pommes de terre de Merville,France,FR,Registered,PGI,21/06/1996,"Class 1.6. Fruit, vegetables and cereals fresh or processed",,,,21/06/1996,,,
FR/PGI/0017/0198,Poireaux de Créances,France,FR,Registered,PGI,21/06/1996,"Class 1.6. Fruit, vegetables and cereals fresh or processed",,,,21/06/1996,,,
FR/PGI/0017/0299,Volailles de la Drôme,France,FR,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
IT/PDO/0017/0004,Canestrato Pugliese,Italy,IT,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,,,
IT/PDO/0017/0008,Fontina ,Italy,IT,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,04/02/2011,,
IT/PDO/0017/0009,Formai de Mut dell'Alta Valle Brembana,Italy,IT,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,,,
IT/PDO/0017/0010,Gorgonzola ,Italy,IT,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,04/02/2009,22/09/2017,
IT/PDO/0017/0011,Grana Padano ,Italy,IT,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,18/06/2011,,
IT/PDO/0017/0012,Montasio ,Italy,IT,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,13/04/2011,13/11/2013,24/02/2016
IT/PDO/0017/0015,Murazzano,Italy,IT,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,,,
IT/PDO/0017/0019,Pecorino Siciliano,Italy,IT,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,,,
IT/PDO/0017/0021,Provolone Valpadana,Italy,IT,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,13/11/2012,,
IT/PDO/0017/0022,Quartirolo Lombardo ,Italy,IT,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,,,
IT/PDO/0017/0025,Taleggio,Italy,IT,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,,,
IT/PDO/0017/0065,Prosciutto di San Daniele ,Italy,IT,Registered,PDO,21/06/1996,"Class 1.2. Meat products (cooked, salted, smoked, etc.)",,,20/06/2014,21/06/1996,04/03/2015,,
IT/PDO/0017/0066,Prosciutto di Modena ,Italy,IT,Registered,PDO,21/06/1996,"Class 1.2. Meat products (cooked, salted, smoked, etc.)",,,,21/06/1996,10/12/2010,,
IT/PDO/0017/0068,Prosciutto Veneto Berico-Euganeo,Italy,IT,Registered,PDO,21/06/1996,"Class 1.2. Meat products (cooked, salted, smoked, etc.)",,,,21/06/1996,07/03/2017,,
IT/PDO/0017/0208,Salame di Varzi ,Italy,IT,Registered,PDO,21/06/1996,"Class 1.2. Meat products (cooked, salted, smoked, etc.)",,,,21/06/1996,,,
IT/PDO/0017/0326,Salame Brianza,Italy,IT,Registered,PDO,21/06/1996,"Class 1.2. Meat products (cooked, salted, smoked, etc.)",,,,21/06/1996,12/09/2013,,
IT/PDO/0017/1504,Valle d'Aosta Fromadzo,Italy,IT,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,,,
IT/PDO/0117/0001,Asiago,Italy,IT,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,16/10/2007,,
IT/PDO/0117/0014,Mozzarella di Bufala Campana,Italy,IT,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,05/02/2008,,
IT/PDO/0117/0016,Parmigiano Reggiano,Italy,IT,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,16/04/2009,21/06/1996,06/09/2003,09/08/2011,
IT/PDO/0117/0017,Pecorino Romano,Italy,IT,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,30/10/2009,,
IT/PGI/0017/0306,Fungo di Borgotaro,Italy,IT,Registered,PGI,21/06/1996,"Class 1.6. Fruit, vegetables and cereals fresh or processed",,,,21/06/1996,29/08/2014,,
IT/PGI/0017/0307,Cappero di Pantelleria ,Italy,IT,Registered,PGI,21/06/1996,"Class 1.6. Fruit, vegetables and cereals fresh or processed",,,,21/06/1996,07/10/2010,,
IT/PGI/0017/0309,Castagna di Montella,Italy,IT,Registered,PGI,21/06/1996,"Class 1.6. Fruit, vegetables and cereals fresh or processed",,,,21/06/1996,,,
IT/PGI/0017/0317,Arancia Rossa di Sicilia ,Italy,IT,Registered,PGI,21/06/1996,"Class 1.6. Fruit, vegetables and cereals fresh or processed",,,,21/06/1996,09/11/2013,,
LU/PGI/0017/0062,"Viande de porc, marque nationale grand-duché de Luxembourg",Luxembourg,LU,Registered,PGI,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
NL/PDO/0017/0313,Opperdoezer Ronde ,Netherlands,NL,Registered,PDO,21/06/1996,"Class 1.6. Fruit, vegetables and cereals fresh or processed",,,,21/06/1996,,,
NL/PDO/0017/0314,Noord-Hollandse Gouda ,Netherlands,NL,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,,,
NL/PDO/0017/0315,Noord-Hollandse Edammer,Netherlands,NL,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,,,
PT/PDO/0005/0010,Presunto de Barrancos /Paleta de Barrancos,Portugal,PT,Registered,PDO,21/06/1996,"Class 1.2. Meat products (cooked, salted, smoked, etc.)",,,03/05/1996,21/06/1996,16/04/2015,,
PT/PDO/0017/0210,Queijo de Nisa ,Portugal,PT,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,,,
PT/PDO/0017/0211,Azeite de Moura,Portugal,PT,Registered,PDO,21/06/1996,"Class 1.5. Oils and fats (butter, margarine, oil, etc.)",,,,21/06/1996,,,
PT/PDO/0017/0212,Carne Mertolenga,Portugal,PT,Registered,PDO,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
PT/PDO/0017/0214,"Queijos da Beira Baixa (Queijo de Castelo Branco, Queijo Amarelo da Beira Baixa, Queijo Picante da Beira Baixa) ",Portugal,PT,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,,,
PT/PDO/0017/0216,Azeite de Trás-os-Montes,Portugal,PT,Registered,PDO,21/06/1996,"Class 1.5. Oils and fats (butter, margarine, oil, etc.)",,,,21/06/1996,,,
PT/PDO/0017/0217,Queijo de Azeitão ,Portugal,PT,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,,,
PT/PDO/0017/0218,Queijo Terrincho,Portugal,PT,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,,,
PT/PDO/0017/0220,Borrego Terrincho,Portugal,PT,Registered,PDO,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
PT/PDO/0017/0221,Queijo Rabaçal,Portugal,PT,Registered,PDO,21/06/1996,Class 1.3. Cheeses,,,,21/06/1996,,,
PT/PDO/0017/0222,Mel da Serra da Lousã,Portugal,PT,Registered,PDO,21/06/1996,"Class 1.4. Other products of animal origin (eggs, honey, various dairy products except butter, etc.)",,,,21/06/1996,,,
PT/PDO/0017/0227,Castanha dos Soutos da Lapa ,Portugal,PT,Registered,PDO,21/06/1996,"Class 1.6. Fruit, vegetables and cereals fresh or processed",,,,21/06/1996,,,
PT/PDO/0017/0228,Amêndoa Douro,Portugal,PT,Registered,PDO,21/06/1996,"Class 1.6. Fruit, vegetables and cereals fresh or processed",,,,21/06/1996,,,
PT/PDO/0017/0230,Cordeiro Bragançano,Portugal,PT,Registered,PDO,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
PT/PDO/0017/0231,Azeitona de conserva Negrinha de Freixo ,Portugal,PT,Registered,PDO,21/06/1996,"Class 1.6. Fruit, vegetables and cereals fresh or processed",,,,21/06/1996,,,
PT/PDO/0017/0234,Mel do Parque de Montezinho,Portugal,PT,Registered,PDO,21/06/1996,"Class 1.4. Other products of animal origin (eggs, honey, various dairy products except butter, etc.)",,,,21/06/1996,,,
PT/PDO/0017/0235,Carne Arouquesa,Portugal,PT,Registered,PDO,21/06/1996,Class 1.1. Fresh meat (and offal),,,,21/06/1996,,,
PT/PDO/0017/0236,Castanha Marvão-Portalegre ,Portugal,PT,Registered,PDO,21/06/1996,"Class 1.6. Fruit, vegetables and cereals fresh or processed",,,,21/06/1996,,,
PT/PDO/0017/0238,Castanha da Terra Fria ,Portugal,PT,Registered,PDO,21/06/1996,"Class 1.6. Fruit, vegetables and cereals fresh or processed",,,,21/06/1996,,,
PT/PDO/0017/0243,Cereja de São Julião-Portalegre,Portugal,PT,Registered,PDO,21/06/1996,"Class 1.6. Fruit, vegetables and cereals fresh or processed",,,,21/06/1996,,,
PT/PDO/0017/0244,Mel das Terras Altas do Minho,Portugal,PT,Registered,PDO,21/06/1996,"Class 1.4. Other products of animal origin (eggs, honey, various dairy products except butter, etc.)",,,,21/06/1996,,,
PT/PDO/0017/0245,Mel da Terra Quente,Portugal,PT,Registered,PDO,21/06/1996,"Class 1.4. Other products of animal origin (eggs, honey, various dairy products except butter, etc.)",,,,21/06/1996,,,
PT/PDO/0017/0247,Maçã Bravo de Esmolfe ,Portugal,PT,Registered,PDO,21/06/1996,"Class 1.6. Fruit, vegetables and cereals fresh or processed",,,,21/06/1996,,,
PT/PDO/0017/0250,Mel da Serra de Monchique,Portugal,PT,Registered,PDO,21/06/1996,"Class 1.4. Other products of animal origin (eggs, honey, various dairy products except butter, etc.)",,,,21/06/1996,,,
